Condition,State,PPH_per_1000,Year,Jurisdiction,Sector,Cost_per_person,Cost_per_PPH
Other vaccine-preventable conditions,Tas,0.2,2022-23,Tas,Hospitals,140.0,700000.0
Other vaccine-preventable conditions,Tas,0.2,2022-23,Tas,Hospitals,127.0,635000.0
Other vaccine-preventable conditions,Tas,0.2,2022-23,Tas,Hospitals,379.0,1895000.0
Other vaccine-preventable conditions,Tas,0.2,2022-23,Tas,Hospitals,124.0,620000.0
Other vaccine-preventable conditions,Tas,0.2,2022-23,Tas,Hospitals,58.0,290000.0
Other vaccine-preventable conditions,Tas,0.2,2022-23,Tas,Hospitals,190.0,950000.0
Other vaccine-preventable conditions,Tas,0.2,2022-23,Tas,Hospitals,18.0,90000.0
Other vaccine-preventable conditions,Tas,0.2,2022-23,Tas,Hospitals,1374.0,6870000.0
Other vaccine-preventable conditions,Tas,0.2,2022-23,Tas,Hospitals,10.0,50000.0
Other vaccine-preventable conditions,Tas,0.2,2022-23,Tas,Hospitals,29.0,145000.0
Other vaccine-preventable conditions,Tas,0.2,2022-23,Tas,Hospitals,44.0,220000.0
Other vaccine-preventable conditions,Tas,0.2,2022-23,Tas,Hospitals,53.0,265000.0
Other vaccine-preventable conditions,Tas,0.2,2022-23,Tas,Hospitals,2300.0,11500000.0
Total vaccine-preventable conditions(c),Tas,1.0,2022-23,Tas,Hospitals,19.0,19000.0
Total vaccine-preventable conditions(c),Tas,1.0,2022-23,Tas,Hospitals,140.0,140000.0
Total vaccine-preventable conditions(c),Tas,1.0,2022-23,Tas,Hospitals,127.0,127000.0
Total vaccine-preventable conditions(c),Tas,1.0,2022-23,Tas,Hospitals,379.0,379000.0
Total vaccine-preventable conditions(c),Tas,1.0,2022-23,Tas,Hospitals,124.0,124000.0
Total vaccine-preventable conditions(c),Tas,1.0,2022-23,Tas,Hospitals,58.0,58000.0
Total vaccine-preventable conditions(c),Tas,1.0,2022-23,Tas,Hospitals,190.0,190000.0
Total vaccine-preventable conditions(c),Tas,1.0,2022-23,Tas,Hospitals,18.0,18000.0
Total vaccine-preventable conditions(c),Tas,1.0,2022-23,Tas,Hospitals,1374.0,1374000.0
Total vaccine-preventable conditions(c),Tas,1.0,2022-23,Tas,Hospitals,10.0,10000.0
Total vaccine-preventable conditions(c),Tas,1.0,2022-23,Tas,Hospitals,29.0,29000.0
Total vaccine-preventable conditions(c),Tas,1.0,2022-23,Tas,Hospitals,44.0,44000.0
Total vaccine-preventable conditions(c),Tas,1.0,2022-23,Tas,Hospitals,53.0,53000.0
Total vaccine-preventable conditions(c),Tas,1.0,2022-23,Tas,Hospitals,2300.0,2300000.0
Pneumonia (not vaccine-preventable),Tas,0.0,2022-23,Tas,Hospitals,19.0,inf
Pneumonia (not vaccine-preventable),Tas,0.0,2022-23,Tas,Hospitals,140.0,inf
Pneumonia (not vaccine-preventable),Tas,0.0,2022-23,Tas,Hospitals,127.0,inf
Pneumonia (not vaccine-preventable),Tas,0.0,2022-23,Tas,Hospitals,379.0,inf
Pneumonia (not vaccine-preventable),Tas,0.0,2022-23,Tas,Hospitals,124.0,inf
Pneumonia (not vaccine-preventable),Tas,0.0,2022-23,Tas,Hospitals,58.0,inf
Pneumonia (not vaccine-preventable),Tas,0.0,2022-23,Tas,Hospitals,190.0,inf
Pneumonia (not vaccine-preventable),Tas,0.0,2022-23,Tas,Hospitals,18.0,inf
Pneumonia (not vaccine-preventable),Tas,0.0,2022-23,Tas,Hospitals,1374.0,inf
Pneumonia (not vaccine-preventable),Tas,0.0,2022-23,Tas,Hospitals,10.0,inf
Pneumonia (not vaccine-preventable),Tas,0.0,2022-23,Tas,Hospitals,29.0,inf
Pneumonia (not vaccine-preventable),Tas,0.0,2022-23,Tas,Hospitals,44.0,inf
Pneumonia (not vaccine-preventable),Tas,0.0,2022-23,Tas,Hospitals,53.0,inf
Pneumonia (not vaccine-preventable),Tas,0.0,2022-23,Tas,Hospitals,2300.0,inf
Cellulitis,Tas,1.7,2022-23,Tas,Hospitals,19.0,11176.470588235294
Cellulitis,Tas,1.7,2022-23,Tas,Hospitals,140.0,82352.94117647059
Cellulitis,Tas,1.7,2022-23,Tas,Hospitals,127.0,74705.88235294117
Cellulitis,Tas,1.7,2022-23,Tas,Hospitals,379.0,222941.17647058825
Cellulitis,Tas,1.7,2022-23,Tas,Hospitals,124.0,72941.17647058824
Cellulitis,Tas,1.7,2022-23,Tas,Hospitals,58.0,34117.64705882353
Cellulitis,Tas,1.7,2022-23,Tas,Hospitals,190.0,111764.70588235294
Cellulitis,Tas,1.7,2022-23,Tas,Hospitals,18.0,10588.235294117647
Cellulitis,Tas,1.7,2022-23,Tas,Hospitals,1374.0,808235.2941176471
Cellulitis,Tas,1.7,2022-23,Tas,Hospitals,10.0,5882.352941176471
Cellulitis,Tas,1.7,2022-23,Tas,Hospitals,29.0,17058.823529411766
Cellulitis,Tas,1.7,2022-23,Tas,Hospitals,44.0,25882.352941176472
Cellulitis,Tas,1.7,2022-23,Tas,Hospitals,53.0,31176.470588235294
Cellulitis,Tas,1.7,2022-23,Tas,Hospitals,2300.0,1352941.1764705882
Convulsions and epilepsy,Tas,1.3,2022-23,Tas,Hospitals,19.0,14615.384615384615
Convulsions and epilepsy,Tas,1.3,2022-23,Tas,Hospitals,140.0,107692.30769230769
Convulsions and epilepsy,Tas,1.3,2022-23,Tas,Hospitals,127.0,97692.30769230769
Convulsions and epilepsy,Tas,1.3,2022-23,Tas,Hospitals,379.0,291538.4615384615
Convulsions and epilepsy,Tas,1.3,2022-23,Tas,Hospitals,124.0,95384.61538461538
Convulsions and epilepsy,Tas,1.3,2022-23,Tas,Hospitals,58.0,44615.38461538462
Convulsions and epilepsy,Tas,1.3,2022-23,Tas,Hospitals,190.0,146153.84615384616
Convulsions and epilepsy,Tas,1.3,2022-23,Tas,Hospitals,18.0,13846.153846153846
Convulsions and epilepsy,Tas,1.3,2022-23,Tas,Hospitals,1374.0,1056923.076923077
Convulsions and epilepsy,Tas,1.3,2022-23,Tas,Hospitals,10.0,7692.307692307692
Convulsions and epilepsy,Tas,1.3,2022-23,Tas,Hospitals,29.0,22307.69230769231
Convulsions and epilepsy,Tas,1.3,2022-23,Tas,Hospitals,44.0,33846.153846153844
Convulsions and epilepsy,Tas,1.3,2022-23,Tas,Hospitals,53.0,40769.230769230766
Convulsions and epilepsy,Tas,1.3,2022-23,Tas,Hospitals,2300.0,1769230.7692307692
Eclampsia,Tas,0.0,2022-23,Tas,Hospitals,19.0,inf
Eclampsia,Tas,0.0,2022-23,Tas,Hospitals,140.0,inf
Eclampsia,Tas,0.0,2022-23,Tas,Hospitals,127.0,inf
Eclampsia,Tas,0.0,2022-23,Tas,Hospitals,379.0,inf
Eclampsia,Tas,0.0,2022-23,Tas,Hospitals,124.0,inf
Eclampsia,Tas,0.0,2022-23,Tas,Hospitals,58.0,inf
Eclampsia,Tas,0.0,2022-23,Tas,Hospitals,190.0,inf
Eclampsia,Tas,0.0,2022-23,Tas,Hospitals,18.0,inf
Eclampsia,Tas,0.0,2022-23,Tas,Hospitals,1374.0,inf
Eclampsia,Tas,0.0,2022-23,Tas,Hospitals,10.0,inf
Eclampsia,Tas,0.0,2022-23,Tas,Hospitals,29.0,inf
Eclampsia,Tas,0.0,2022-23,Tas,Hospitals,44.0,inf
Eclampsia,Tas,0.0,2022-23,Tas,Hospitals,53.0,inf
Eclampsia,Tas,0.0,2022-23,Tas,Hospitals,2300.0,inf
Dental conditions,Tas,3.1,2022-23,Tas,Hospitals,19.0,6129.032258064516
Dental conditions,Tas,3.1,2022-23,Tas,Hospitals,140.0,45161.290322580644
Dental conditions,Tas,3.1,2022-23,Tas,Hospitals,127.0,40967.74193548387
Dental conditions,Tas,3.1,2022-23,Tas,Hospitals,379.0,122258.06451612903
Dental conditions,Tas,3.1,2022-23,Tas,Hospitals,124.0,40000.0
Dental conditions,Tas,3.1,2022-23,Tas,Hospitals,58.0,18709.677419354837
Dental conditions,Tas,3.1,2022-23,Tas,Hospitals,190.0,61290.32258064516
Dental conditions,Tas,3.1,2022-23,Tas,Hospitals,18.0,5806.451612903225
Dental conditions,Tas,3.1,2022-23,Tas,Hospitals,1374.0,443225.8064516129
Dental conditions,Tas,3.1,2022-23,Tas,Hospitals,10.0,3225.806451612903
Dental conditions,Tas,3.1,2022-23,Tas,Hospitals,29.0,9354.838709677419
Dental conditions,Tas,3.1,2022-23,Tas,Hospitals,44.0,14193.548387096775
Dental conditions,Tas,3.1,2022-23,Tas,Hospitals,53.0,17096.774193548386
Dental conditions,Tas,3.1,2022-23,Tas,Hospitals,2300.0,741935.4838709678
"Ear, nose and throat infections",Tas,1.4,2022-23,Tas,Hospitals,19.0,13571.428571428572
"Ear, nose and throat infections",Tas,1.4,2022-23,Tas,Hospitals,140.0,100000.0
"Ear, nose and throat infections",Tas,1.4,2022-23,Tas,Hospitals,127.0,90714.28571428572
"Ear, nose and throat infections",Tas,1.4,2022-23,Tas,Hospitals,379.0,270714.28571428574
"Ear, nose and throat infections",Tas,1.4,2022-23,Tas,Hospitals,124.0,88571.42857142858
"Ear, nose and throat infections",Tas,1.4,2022-23,Tas,Hospitals,58.0,41428.571428571435
"Ear, nose and throat infections",Tas,1.4,2022-23,Tas,Hospitals,190.0,135714.2857142857
"Ear, nose and throat infections",Tas,1.4,2022-23,Tas,Hospitals,18.0,12857.142857142859
"Ear, nose and throat infections",Tas,1.4,2022-23,Tas,Hospitals,1374.0,981428.5714285715
"Ear, nose and throat infections",Tas,1.4,2022-23,Tas,Hospitals,10.0,7142.857142857143
"Ear, nose and throat infections",Tas,1.4,2022-23,Tas,Hospitals,29.0,20714.285714285717
"Ear, nose and throat infections",Tas,1.4,2022-23,Tas,Hospitals,44.0,31428.57142857143
"Ear, nose and throat infections",Tas,1.4,2022-23,Tas,Hospitals,53.0,37857.14285714286
"Ear, nose and throat infections",Tas,1.4,2022-23,Tas,Hospitals,2300.0,1642857.142857143
Gangrene,Tas,0.4,2022-23,Tas,Hospitals,19.0,47500.0
Gangrene,Tas,0.4,2022-23,Tas,Hospitals,140.0,350000.0
Gangrene,Tas,0.4,2022-23,Tas,Hospitals,127.0,317500.0
Gangrene,Tas,0.4,2022-23,Tas,Hospitals,379.0,947500.0
Gangrene,Tas,0.4,2022-23,Tas,Hospitals,124.0,310000.0
Gangrene,Tas,0.4,2022-23,Tas,Hospitals,58.0,145000.0
Gangrene,Tas,0.4,2022-23,Tas,Hospitals,190.0,475000.0
Gangrene,Tas,0.4,2022-23,Tas,Hospitals,18.0,45000.0
Gangrene,Tas,0.4,2022-23,Tas,Hospitals,1374.0,3435000.0
Gangrene,Tas,0.4,2022-23,Tas,Hospitals,10.0,25000.0
Gangrene,Tas,0.4,2022-23,Tas,Hospitals,29.0,72500.0
Gangrene,Tas,0.4,2022-23,Tas,Hospitals,44.0,110000.0
Gangrene,Tas,0.4,2022-23,Tas,Hospitals,53.0,132500.0
Gangrene,Tas,0.4,2022-23,Tas,Hospitals,2300.0,5750000.0
Pelvic inflammatory disease,Tas,0.2,2022-23,Tas,Hospitals,19.0,95000.0
Pelvic inflammatory disease,Tas,0.2,2022-23,Tas,Hospitals,140.0,700000.0
Pelvic inflammatory disease,Tas,0.2,2022-23,Tas,Hospitals,127.0,635000.0
Pelvic inflammatory disease,Tas,0.2,2022-23,Tas,Hospitals,379.0,1895000.0
Pelvic inflammatory disease,Tas,0.2,2022-23,Tas,Hospitals,124.0,620000.0
Pelvic inflammatory disease,Tas,0.2,2022-23,Tas,Hospitals,58.0,290000.0
Pelvic inflammatory disease,Tas,0.2,2022-23,Tas,Hospitals,190.0,950000.0
Pelvic inflammatory disease,Tas,0.2,2022-23,Tas,Hospitals,18.0,90000.0
Pelvic inflammatory disease,Tas,0.2,2022-23,Tas,Hospitals,1374.0,6870000.0
Pelvic inflammatory disease,Tas,0.2,2022-23,Tas,Hospitals,10.0,50000.0
Pelvic inflammatory disease,Tas,0.2,2022-23,Tas,Hospitals,29.0,145000.0
Pelvic inflammatory disease,Tas,0.2,2022-23,Tas,Hospitals,44.0,220000.0
Pelvic inflammatory disease,Tas,0.2,2022-23,Tas,Hospitals,53.0,265000.0
Pelvic inflammatory disease,Tas,0.2,2022-23,Tas,Hospitals,2300.0,11500000.0
Perforated/bleeding ulcer,Tas,0.2,2022-23,Tas,Hospitals,19.0,95000.0
Perforated/bleeding ulcer,Tas,0.2,2022-23,Tas,Hospitals,140.0,700000.0
Perforated/bleeding ulcer,Tas,0.2,2022-23,Tas,Hospitals,127.0,635000.0
Perforated/bleeding ulcer,Tas,0.2,2022-23,Tas,Hospitals,379.0,1895000.0
Perforated/bleeding ulcer,Tas,0.2,2022-23,Tas,Hospitals,124.0,620000.0
Perforated/bleeding ulcer,Tas,0.2,2022-23,Tas,Hospitals,58.0,290000.0
Perforated/bleeding ulcer,Tas,0.2,2022-23,Tas,Hospitals,190.0,950000.0
Perforated/bleeding ulcer,Tas,0.2,2022-23,Tas,Hospitals,18.0,90000.0
Perforated/bleeding ulcer,Tas,0.2,2022-23,Tas,Hospitals,1374.0,6870000.0
Perforated/bleeding ulcer,Tas,0.2,2022-23,Tas,Hospitals,10.0,50000.0
Perforated/bleeding ulcer,Tas,0.2,2022-23,Tas,Hospitals,29.0,145000.0
Perforated/bleeding ulcer,Tas,0.2,2022-23,Tas,Hospitals,44.0,220000.0
Perforated/bleeding ulcer,Tas,0.2,2022-23,Tas,Hospitals,53.0,265000.0
Perforated/bleeding ulcer,Tas,0.2,2022-23,Tas,Hospitals,2300.0,11500000.0
Urinary tract infections including pyelonephritis,Tas,1.9,2022-23,Tas,Hospitals,19.0,10000.0
Urinary tract infections including pyelonephritis,Tas,1.9,2022-23,Tas,Hospitals,140.0,73684.21052631579
Urinary tract infections including pyelonephritis,Tas,1.9,2022-23,Tas,Hospitals,127.0,66842.1052631579
Urinary tract infections including pyelonephritis,Tas,1.9,2022-23,Tas,Hospitals,379.0,199473.68421052632
Urinary tract infections including pyelonephritis,Tas,1.9,2022-23,Tas,Hospitals,124.0,65263.15789473685
Urinary tract infections including pyelonephritis,Tas,1.9,2022-23,Tas,Hospitals,58.0,30526.315789473687
Urinary tract infections including pyelonephritis,Tas,1.9,2022-23,Tas,Hospitals,190.0,100000.0
Urinary tract infections including pyelonephritis,Tas,1.9,2022-23,Tas,Hospitals,18.0,9473.684210526317
Urinary tract infections including pyelonephritis,Tas,1.9,2022-23,Tas,Hospitals,1374.0,723157.8947368421
Urinary tract infections including pyelonephritis,Tas,1.9,2022-23,Tas,Hospitals,10.0,5263.1578947368425
Urinary tract infections including pyelonephritis,Tas,1.9,2022-23,Tas,Hospitals,29.0,15263.157894736843
Urinary tract infections including pyelonephritis,Tas,1.9,2022-23,Tas,Hospitals,44.0,23157.894736842107
Urinary tract infections including pyelonephritis,Tas,1.9,2022-23,Tas,Hospitals,53.0,27894.736842105263
Urinary tract infections including pyelonephritis,Tas,1.9,2022-23,Tas,Hospitals,2300.0,1210526.3157894737
Total acute conditions(c),Tas,10.2,2022-23,Tas,Hospitals,19.0,1862.745098039216
Total acute conditions(c),Tas,10.2,2022-23,Tas,Hospitals,140.0,13725.490196078432
Total acute conditions(c),Tas,10.2,2022-23,Tas,Hospitals,127.0,12450.980392156864
Total acute conditions(c),Tas,10.2,2022-23,Tas,Hospitals,379.0,37156.86274509804
Total acute conditions(c),Tas,10.2,2022-23,Tas,Hospitals,124.0,12156.86274509804
Total acute conditions(c),Tas,10.2,2022-23,Tas,Hospitals,58.0,5686.274509803922
Total acute conditions(c),Tas,10.2,2022-23,Tas,Hospitals,190.0,18627.450980392157
Total acute conditions(c),Tas,10.2,2022-23,Tas,Hospitals,18.0,1764.7058823529412
Total acute conditions(c),Tas,10.2,2022-23,Tas,Hospitals,1374.0,134705.88235294117
Total acute conditions(c),Tas,10.2,2022-23,Tas,Hospitals,10.0,980.3921568627452
Total acute conditions(c),Tas,10.2,2022-23,Tas,Hospitals,29.0,2843.137254901961
Total acute conditions(c),Tas,10.2,2022-23,Tas,Hospitals,44.0,4313.725490196079
Total acute conditions(c),Tas,10.2,2022-23,Tas,Hospitals,53.0,5196.078431372549
Total acute conditions(c),Tas,10.2,2022-23,Tas,Hospitals,2300.0,225490.19607843139
Angina,Tas,0.7,2022-23,Tas,Hospitals,19.0,27142.857142857145
Angina,Tas,0.7,2022-23,Tas,Hospitals,140.0,200000.0
Angina,Tas,0.7,2022-23,Tas,Hospitals,127.0,181428.57142857145
Angina,Tas,0.7,2022-23,Tas,Hospitals,379.0,541428.5714285715
Angina,Tas,0.7,2022-23,Tas,Hospitals,124.0,177142.85714285716
Angina,Tas,0.7,2022-23,Tas,Hospitals,58.0,82857.14285714287
Angina,Tas,0.7,2022-23,Tas,Hospitals,190.0,271428.5714285714
Angina,Tas,0.7,2022-23,Tas,Hospitals,18.0,25714.285714285717
Angina,Tas,0.7,2022-23,Tas,Hospitals,1374.0,1962857.142857143
Angina,Tas,0.7,2022-23,Tas,Hospitals,10.0,14285.714285714286
Angina,Tas,0.7,2022-23,Tas,Hospitals,29.0,41428.571428571435
Angina,Tas,0.7,2022-23,Tas,Hospitals,44.0,62857.14285714286
Angina,Tas,0.7,2022-23,Tas,Hospitals,53.0,75714.28571428572
Angina,Tas,0.7,2022-23,Tas,Hospitals,2300.0,3285714.285714286
Asthma,Tas,1.1,2022-23,Tas,Hospitals,19.0,17272.727272727272
Asthma,Tas,1.1,2022-23,Tas,Hospitals,140.0,127272.72727272726
Asthma,Tas,1.1,2022-23,Tas,Hospitals,127.0,115454.54545454544
Asthma,Tas,1.1,2022-23,Tas,Hospitals,379.0,344545.45454545453
Asthma,Tas,1.1,2022-23,Tas,Hospitals,124.0,112727.27272727272
Asthma,Tas,1.1,2022-23,Tas,Hospitals,58.0,52727.27272727272
Asthma,Tas,1.1,2022-23,Tas,Hospitals,190.0,172727.2727272727
Asthma,Tas,1.1,2022-23,Tas,Hospitals,18.0,16363.636363636362
Asthma,Tas,1.1,2022-23,Tas,Hospitals,1374.0,1249090.909090909
Asthma,Tas,1.1,2022-23,Tas,Hospitals,10.0,9090.90909090909
Asthma,Tas,1.1,2022-23,Tas,Hospitals,29.0,26363.63636363636
Asthma,Tas,1.1,2022-23,Tas,Hospitals,44.0,40000.0
Asthma,Tas,1.1,2022-23,Tas,Hospitals,53.0,48181.81818181818
Asthma,Tas,1.1,2022-23,Tas,Hospitals,2300.0,2090909.0909090908
Chronic obstructive pulmonary disease,Tas,1.8,2022-23,Tas,Hospitals,19.0,10555.555555555555
Chronic obstructive pulmonary disease,Tas,1.8,2022-23,Tas,Hospitals,140.0,77777.77777777778
Chronic obstructive pulmonary disease,Tas,1.8,2022-23,Tas,Hospitals,127.0,70555.55555555555
Chronic obstructive pulmonary disease,Tas,1.8,2022-23,Tas,Hospitals,379.0,210555.55555555556
Chronic obstructive pulmonary disease,Tas,1.8,2022-23,Tas,Hospitals,124.0,68888.88888888889
Chronic obstructive pulmonary disease,Tas,1.8,2022-23,Tas,Hospitals,58.0,32222.222222222223
Chronic obstructive pulmonary disease,Tas,1.8,2022-23,Tas,Hospitals,190.0,105555.55555555555
Chronic obstructive pulmonary disease,Tas,1.8,2022-23,Tas,Hospitals,18.0,10000.0
Chronic obstructive pulmonary disease,Tas,1.8,2022-23,Tas,Hospitals,1374.0,763333.3333333334
Chronic obstructive pulmonary disease,Tas,1.8,2022-23,Tas,Hospitals,10.0,5555.555555555556
Chronic obstructive pulmonary disease,Tas,1.8,2022-23,Tas,Hospitals,29.0,16111.111111111111
Chronic obstructive pulmonary disease,Tas,1.8,2022-23,Tas,Hospitals,44.0,24444.444444444445
Chronic obstructive pulmonary disease,Tas,1.8,2022-23,Tas,Hospitals,53.0,29444.444444444445
Chronic obstructive pulmonary disease,Tas,1.8,2022-23,Tas,Hospitals,2300.0,1277777.7777777778
Congestive cardiac failure,Tas,1.5,2022-23,Tas,Hospitals,19.0,12666.666666666666
Congestive cardiac failure,Tas,1.5,2022-23,Tas,Hospitals,140.0,93333.33333333333
Congestive cardiac failure,Tas,1.5,2022-23,Tas,Hospitals,127.0,84666.66666666667
Congestive cardiac failure,Tas,1.5,2022-23,Tas,Hospitals,379.0,252666.66666666666
Congestive cardiac failure,Tas,1.5,2022-23,Tas,Hospitals,124.0,82666.66666666667
Congestive cardiac failure,Tas,1.5,2022-23,Tas,Hospitals,58.0,38666.666666666664
Congestive cardiac failure,Tas,1.5,2022-23,Tas,Hospitals,190.0,126666.66666666667
Congestive cardiac failure,Tas,1.5,2022-23,Tas,Hospitals,18.0,12000.0
Congestive cardiac failure,Tas,1.5,2022-23,Tas,Hospitals,1374.0,916000.0
Congestive cardiac failure,Tas,1.5,2022-23,Tas,Hospitals,10.0,6666.666666666667
Congestive cardiac failure,Tas,1.5,2022-23,Tas,Hospitals,29.0,19333.333333333332
Congestive cardiac failure,Tas,1.5,2022-23,Tas,Hospitals,44.0,29333.333333333332
Congestive cardiac failure,Tas,1.5,2022-23,Tas,Hospitals,53.0,35333.333333333336
Congestive cardiac failure,Tas,1.5,2022-23,Tas,Hospitals,2300.0,1533333.3333333333
Diabetes complications,Tas,2.2,2022-23,Tas,Hospitals,19.0,8636.363636363636
Diabetes complications,Tas,2.2,2022-23,Tas,Hospitals,140.0,63636.36363636363
Diabetes complications,Tas,2.2,2022-23,Tas,Hospitals,127.0,57727.27272727272
Diabetes complications,Tas,2.2,2022-23,Tas,Hospitals,379.0,172272.72727272726
Diabetes complications,Tas,2.2,2022-23,Tas,Hospitals,124.0,56363.63636363636
Diabetes complications,Tas,2.2,2022-23,Tas,Hospitals,58.0,26363.63636363636
Diabetes complications,Tas,2.2,2022-23,Tas,Hospitals,190.0,86363.63636363635
Diabetes complications,Tas,2.2,2022-23,Tas,Hospitals,18.0,8181.818181818181
Diabetes complications,Tas,2.2,2022-23,Tas,Hospitals,1374.0,624545.4545454545
Diabetes complications,Tas,2.2,2022-23,Tas,Hospitals,10.0,4545.454545454545
Diabetes complications,Tas,2.2,2022-23,Tas,Hospitals,29.0,13181.81818181818
Diabetes complications,Tas,2.2,2022-23,Tas,Hospitals,44.0,20000.0
Diabetes complications,Tas,2.2,2022-23,Tas,Hospitals,53.0,24090.90909090909
Diabetes complications,Tas,2.2,2022-23,Tas,Hospitals,2300.0,1045454.5454545454
Hypertension,Tas,0.2,2022-23,Tas,Hospitals,19.0,95000.0
Hypertension,Tas,0.2,2022-23,Tas,Hospitals,140.0,700000.0
Hypertension,Tas,0.2,2022-23,Tas,Hospitals,127.0,635000.0
Hypertension,Tas,0.2,2022-23,Tas,Hospitals,379.0,1895000.0
Hypertension,Tas,0.2,2022-23,Tas,Hospitals,124.0,620000.0
Hypertension,Tas,0.2,2022-23,Tas,Hospitals,58.0,290000.0
Hypertension,Tas,0.2,2022-23,Tas,Hospitals,190.0,950000.0
Hypertension,Tas,0.2,2022-23,Tas,Hospitals,18.0,90000.0
Hypertension,Tas,0.2,2022-23,Tas,Hospitals,1374.0,6870000.0
Hypertension,Tas,0.2,2022-23,Tas,Hospitals,10.0,50000.0
Hypertension,Tas,0.2,2022-23,Tas,Hospitals,29.0,145000.0
Hypertension,Tas,0.2,2022-23,Tas,Hospitals,44.0,220000.0
Hypertension,Tas,0.2,2022-23,Tas,Hospitals,53.0,265000.0
Hypertension,Tas,0.2,2022-23,Tas,Hospitals,2300.0,11500000.0
Iron deficiency anaemia,Tas,7.0,2022-23,Tas,Hospitals,19.0,2714.285714285714
Iron deficiency anaemia,Tas,7.0,2022-23,Tas,Hospitals,140.0,20000.0
Iron deficiency anaemia,Tas,7.0,2022-23,Tas,Hospitals,127.0,18142.85714285714
Iron deficiency anaemia,Tas,7.0,2022-23,Tas,Hospitals,379.0,54142.857142857145
Iron deficiency anaemia,Tas,7.0,2022-23,Tas,Hospitals,124.0,17714.285714285714
Iron deficiency anaemia,Tas,7.0,2022-23,Tas,Hospitals,58.0,8285.714285714286
Iron deficiency anaemia,Tas,7.0,2022-23,Tas,Hospitals,190.0,27142.85714285714
Iron deficiency anaemia,Tas,7.0,2022-23,Tas,Hospitals,18.0,2571.4285714285716
Iron deficiency anaemia,Tas,7.0,2022-23,Tas,Hospitals,1374.0,196285.7142857143
Iron deficiency anaemia,Tas,7.0,2022-23,Tas,Hospitals,10.0,1428.5714285714287
Iron deficiency anaemia,Tas,7.0,2022-23,Tas,Hospitals,29.0,4142.857142857143
Iron deficiency anaemia,Tas,7.0,2022-23,Tas,Hospitals,44.0,6285.714285714285
Iron deficiency anaemia,Tas,7.0,2022-23,Tas,Hospitals,53.0,7571.428571428572
Iron deficiency anaemia,Tas,7.0,2022-23,Tas,Hospitals,2300.0,328571.4285714286
Nutritional deficiencies,Tas,0.0,2022-23,Tas,Hospitals,19.0,inf
Nutritional deficiencies,Tas,0.0,2022-23,Tas,Hospitals,140.0,inf
Nutritional deficiencies,Tas,0.0,2022-23,Tas,Hospitals,127.0,inf
Nutritional deficiencies,Tas,0.0,2022-23,Tas,Hospitals,379.0,inf
Nutritional deficiencies,Tas,0.0,2022-23,Tas,Hospitals,124.0,inf
Nutritional deficiencies,Tas,0.0,2022-23,Tas,Hospitals,58.0,inf
Nutritional deficiencies,Tas,0.0,2022-23,Tas,Hospitals,190.0,inf
Nutritional deficiencies,Tas,0.0,2022-23,Tas,Hospitals,18.0,inf
Nutritional deficiencies,Tas,0.0,2022-23,Tas,Hospitals,1374.0,inf
Nutritional deficiencies,Tas,0.0,2022-23,Tas,Hospitals,10.0,inf
Nutritional deficiencies,Tas,0.0,2022-23,Tas,Hospitals,29.0,inf
Nutritional deficiencies,Tas,0.0,2022-23,Tas,Hospitals,44.0,inf
Nutritional deficiencies,Tas,0.0,2022-23,Tas,Hospitals,53.0,inf
Nutritional deficiencies,Tas,0.0,2022-23,Tas,Hospitals,2300.0,inf
Rheumatic heart disease(d),Tas,0.1,2022-23,Tas,Hospitals,19.0,190000.0
